"Descripcio";"Nom_comercial";"Codi_carrer";"Nom_carrer";"Numero_inf";"Lletra_inf";"Accessori_inf";"Numero_sup";"Lletra_sup";" Accessori_sup";"Escala";"Pis";"Porta";"Id_edifici";"utm_x_etrs89";" utm_y_etrs89";"lon";"lat"
"BAR";"LA RAMBLA";"0330";"LLIBERTAT";"11";"";"N";"";"";"N";"";"BS";"";"5768";"485410";"4647989";"2,82387455";"41,98376794"
"BAR-RESTAURANT (CAT. 3)";"MC KIERNANS";"0330";"LLIBERTAT";"34";"";"N";"";"";"N";"";"BS";"2";"5748";"485451";"4648006";"2,82436906";"41,98392181"
"BAR AMB MÚSICA DE FONS AMBIENTAL";"PICCADILLY COFFEE";"0330";"LLIBERTAT";"42";"";"N";"";"";"N";"";"BS";"1";"5760";"485463";"4648039";"2,82451310";"41,98421925"
"BAR RESTAURANT (CAT. 1)";"R27";"0330";"LLIBERTAT";"27";"";"N";"";"";"N";"";"BS";"";"5776";"485428";"4648040";"2,82409057";"41,98422761"
"BAR RESTAURANT (CAT. 1)";"TAJ DÖNER KEBAB";"0330";"LLIBERTAT";"19";"";"N";"";"";"N";"";"BS";"";"5772";"485418";"4648017";"2,82397042";"41,98402027"
"BAR RESTAURANT (CAT.1)";"DURAN";"0330";"LLIBERTAT";"10";"";"N";"";"";"N";"";"";"";"5709";"485437";"4647900";"2,82420268";"41,98296684"
"BAR SENSE ELEMENTS DE COCCIÓ";"DOLCE SALATO";"0330";"LLIBERTAT";"14";"";"N";"";"";"N";"";"BS";"";"5711";"485426";"4647917";"2,82406948";"41,98311975"
"BAR SENSE ELEMENTS DE COCCIÓ";"K-BO";"0330";"LLIBERTAT";"34";"";"N";"";"";"N";"";"BS";"1";"5748";"485451";"4648006";"2,82436906";"41,98392181"
"BOTIGA DE BOSSES";"MISAKO";"0330";"LLIBERTAT";"20";"";"N";"";"";"N";"";"";"";"5714";"485431";"4647942";"2,82412921";"41,98334501"
"BOTIGA DE CALÇAT ESPORTIU I COMPLEMENTS";"FOOT LOCKER";"0330";"LLIBERTAT";"6";"";"N";"";"";"N";"";"BS";"";"5708";"485422";"4647896";"2,82402171";"41,98293054"
"BOTIGA DE DISCOS I MARXANDATGE";"MOBY DISK RECORDS";"0330";"LLIBERTAT";"46";"";"N";"";"";"N";"";"BS";"";"5761";"485463";"4648051";"2,82451281";"41,98432733"
"BOTIGA DE FLECA I COCCIÓ DE PA";"FORN FRANQUESA";"0330";"LLIBERTAT";"23";"";"N";"";"";"N";"";"BS";"1";"5774";"485422";"4648028";"2,82401844";"41,98411942"
"BOTIGA DE MARROQUINERIA I VIATGE";"VIATRENTA";"0330";"LLIBERTAT";"32";"";"N";"";"";"N";"";"BS";"";"5747";"485444";"4647986";"2,82428505";"41,98374154"
"BOTIGA DE MATERIAL ESPORTIU";"TRADEINN";"0330";"LLIBERTAT";"12";"";"N";"";"";"N";"";"BS";"1";"5710";"485427";"4647910";"2,82408172";"41,98305672"
"botiga de regals i complements en minerals";"la botiga dels minerals";"0330";"LLIBERTAT";"5";"";"N";"";"";"N";"";"BS";"";"5764";"485404";"4647962";"2,82380279";"41,98352464"
"BOTIGA DE ROBA";"MASSIMO DUTTI";"0330";"LLIBERTAT";"3";"";"N";"";"";"N";"";"BS";"";"5764";"485404";"4647962";"2,82380279";"41,98352464"
"BOTIGA DE ROBA";"THE UNIVERSAL";"0330";"LLIBERTAT";"7";"";"N";"";"";"N";"";"BS";"1";"5766";"485406";"4647970";"2,82382673";"41,98359673"
"BOTIGA DE ROBA I COMPLEMENTS";"VITA";"0330";"LLIBERTAT";"43";"";"N";"";"";"N";"";"BS";"";"5837";"485443";"4648077";"2,82427073";"41,98456113"
"BOTIGA DE TELEFONIA MÒBIL";"WAPSPHONE";"0330";"LLIBERTAT";"21";"";"N";"";"";"N";"";"BS";"";"5773";"485420";"4648022";"2,82399444";"41,98406534"
"BOTIGA FOCACCERIA";"NONNA BETTY FOCACCERIA";"0330";"LLIBERTAT";"18";"";"N";"";"";"N";"";"BS";"1";"5713";"485429";"4647934";"2,82410527";"41,98327292"
"CENTRE DE IOGA";"ESPAI DE IOGA";"0330";"LLIBERTAT";"6";"";"N";"";"";"N";"";"04";"";"5708";"485422";"4647896";"2,82402171";"41,98293054"
"COMERÇ AL DETALL D'ARTICLES DE BIJUTERIA, RELLOTGERIA I COMPLEMENTS";"FLORETTA";"0330";"LLIBERTAT";"43";"";"N";"";"";"N";"";"BS";"";"5837";"485443";"4648077";"2,82427073";"41,98456113"
"COMERÇ AL DETALL DE JOGUETS";"IMAGINARIUM";"0330";"LLIBERTAT";"16";"";"N";"";"";"N";"";"BS";"";"5712";"485431";"4647922";"2,82412971";"41,98316488"
"COMERÇ DE MODA I COMPLEMENTS";"CASA POUS";"0330";"LLIBERTAT";"35";"";"N";"";"";"N";"";"BS";"";"5780";"485433";"4648056";"2,82415053";"41,98437181"
"CONSULTA MÈDICA";"OLIBANUM";"0330";"LLIBERTAT";"6";"";"N";"";"";"N";"";"04";"";"5708";"485422";"4647896";"2,82402171";"41,98293054"
"DESPATX D'ADVOCATS";"";"0330";"LLIBERTAT";"6";"";"N";"";"";"N";"";"01";"1";"5708";"485422";"4647896";"2,82402171";"41,98293054"
"ELABORACIÓ I VENDA DE MENJARS PER EMPORTAR";"NIBBLE SHOP";"0330";"LLIBERTAT";"17";"";"N";"";"";"N";"";"BS";"2";"5771";"485415";"4648006";"2,82393448";"41,98392114"
"EMISSORA DE RÀDIO";"ONDA RAMBLE";"0330";"LLIBERTAT";"6";"";"N";"";"";"N";"";"03";"";"5708";"485422";"4647896";"2,82402171";"41,98293054"
"ESTÈTICA/SALÓ DE BELLESA";"ESTÈTICA GIRONA";"0330";"LLIBERTAT";"43";"";"N";"";"";"N";"";"EN";"";"5837";"485443";"4648077";"2,82427073";"41,98456113"
"FARMÀCIA";"FARMÀCIA ALTARRIBA";"0330";"LLIBERTAT";"18";"";"N";"";"";"N";"";"BS";"2";"5713";"485429";"4647934";"2,82410527";"41,98327292"
"GELATERIA AMB OBRADOR";"LA RECUITERIA - LÀCTICS PERALADA";"0330";"LLIBERTAT";"9";"";"N";"";"";"N";"";"BS";"C";"5767";"485408";"4647982";"2,82385058";"41,98370485"
"GELATERIA SENSE OBRADOR";"MADONNA";"0330";"LLIBERTAT";"39";"";"N";"";"";"N";"";"BS";"";"5835";"485439";"4648067";"2,82422269";"41,98447099"
"HABITATGE D'ÚS TURÍSTIC";"APARTAMENT UNIVERSAL FLAT";"0330";"LLIBERTAT";"7";"";"N";"";"";"N";"";"01";"1";"5766";"485406";"4647970";"2,82382673";"41,98359673"
"HABITATGE D'ÚS TURÍSTIC";"APARTAMENTS GIRONA CENTRE";"0330";"LLIBERTAT";"43";"";"N";"";"";"N";"";"01";"";"5837";"485443";"4648077";"2,82427073";"41,98456113"
"HABITATGE D'ÚS TURÍSTIC";"L'ENCANT DE LA RAMBLA";"0330";"LLIBERTAT";"15";"";"N";"";"";"N";"";"01";"";"5770";"485412";"4647999";"2,82389844";"41,98385804"
"HABITATGE D'ÚS TURÍSTIC";"L'ENCANT DE LA RAMBLA";"0330";"LLIBERTAT";"15";"";"N";"";"";"N";"";"02";"";"5770";"485412";"4647999";"2,82389844";"41,98385804"
"HABITATGE D'ÚS TURÍSTIC";"L'ENCANT DE LA RAMBLA";"0330";"LLIBERTAT";"15";"";"N";"";"";"N";"";"03";"";"5770";"485412";"4647999";"2,82389844";"41,98385804"
"HABITATGE D'ÚS TURÍSTIC";"";"0330";"LLIBERTAT";"3";"";"N";"";"";"N";"";"02";"1";"5764";"485404";"4647962";"2,82380279";"41,98352464"
"HABITATGE D'ÚS TURÍSTIC";"";"0330";"LLIBERTAT";"3";"";"N";"";"";"N";"";"02";"2";"5764";"485404";"4647962";"2,82380279";"41,98352464"
"HABITATGE D'ÚS TURÍSTIC";"";"0330";"LLIBERTAT";"3";"";"N";"";"";"N";"";"03";"1";"5764";"485404";"4647962";"2,82380279";"41,98352464"
"HABITATGE D'ÚS TURÍSTIC";"";"0330";"LLIBERTAT";"10";"";"N";"";"";"N";"";"03";"";"5709";"485437";"4647900";"2,82420268";"41,98296684"
"HABITATGE D'ÚS TURÍSTIC";"";"0330";"LLIBERTAT";"14";"";"N";"";"";"N";"";"04";"";"5711";"485426";"4647917";"2,82406948";"41,98311975"
"HABITATGE D'ÚS TURÍSTIC";"";"0330";"LLIBERTAT";"32";"";"N";"";"";"N";"";"03";"1";"13140";"485447";"4647999";"2,82432095";"41,98385869"
"JOIERIA";"ROOSIK&CO";"0330";"LLIBERTAT";"2";"";"N";"4";"";"N";"";"BS";"";"11372";"485417";"4647886";"2,82396160";"41,98284038"
"OFICINA BANCÀRIA";"SABADELL ATLÁNTICO";"0330";"LLIBERTAT";"50";"";"N";"";"";"N";"";"BS";"A";"5782";"485472";"4648061";"2,82462121";"41,98441756"
"OFICINA D'ASSEGURANCES";"MUTUA DE PROPIETARIS";"0330";"LLIBERTAT";"6";"";"N";"";"";"N";"";"EN";"";"5708";"485422";"4647896";"2,82402171";"41,98293054"
"PERFUMERIA I COSMÈTICA";"EQUIVALENZA";"0330";"LLIBERTAT";"17";"";"N";"";"";"N";"";"BS";"2";"5771";"485415";"4648006";"2,82393448";"41,98392114"
"PERRUQUERIA";"ANSON IMAGE PERRUQUERS";"0330";"LLIBERTAT";"25";"";"N";"";"";"N";"";"01";"";"5775";"485425";"4648035";"2,82405448";"41,98418252"
"PERRUQUERIA-SALÓ BELLESA, VENDA DE PERFUMERIA I MICROPIGMENTACIÓ";"PERRUQUERIA GIRAME";"0330";"LLIBERTAT";"28";"";"N";"30";"";"N";"";"01";"3";"5747";"485444";"4647986";"2,82428505";"41,98374154"
"REPARACIO CALCAT DE CARACTER ARTESA.";"SABATERIA FONTDELMAS";"0330";"LLIBERTAT";"26";"";"N";"";"";"N";"";"";"";"5745";"485439";"4647971";"2,82422507";"41,98360635"
"RESTAURANT";"L'ARCADA";"0330";"LLIBERTAT";"38";"";"N";"";"";"N";"";"BS";"";"5758";"485455";"4648023";"2,82441693";"41,98407499"
"SABATERIA";"CASA PIJAUME";"0330";"LLIBERTAT";"9";"";"N";"";"";"N";"";"BS";"B";"5767";"485408";"4647982";"2,82385058";"41,98370485"
"SABATERIA";"GAME SHOES";"0330";"LLIBERTAT";"28";"";"N";"30";"";"N";"";"BS";"";"5747";"485444";"4647986";"2,82428505";"41,98374154"
"SABATERIA";"GIRALT";"0330";"LLIBERTAT";"22";"";"N";"";"";"N";"";"BS";"";"5716";"485440";"4647944";"2,82423781";"41,98336319"
"VDA.MN. DE SABATES I COMP. DE PELL";"DISCOBOL";"0330";"LLIBERTAT";"31";"";"N";"";"";"N";"";"";"";"5778";"485430";"4648046";"2,82411457";"41,98428168"
"VENDA AL DETALL DE ROBA DE VESTIR.";"NICE THINGS";"0330";"LLIBERTAT";"29";"";"N";"";"";"N";"";"BS";"";"5777";"485430";"4648044";"2,82411461";"41,98426367"
"VENDA DE CALCAT.";"CASA PIJAUME";"0330";"LLIBERTAT";"13";"";"N";"";"";"N";"";"";"";"5769";"485411";"4647994";"2,82388649";"41,98381299"
"VENDA DE GELATS";"GELATS DINO";"0330";"LLIBERTAT";"33";"";"N";"";"";"N";"";"";"";"5779";"485435";"4648051";"2,82417480";"41,98432681"
"VENDA DE IOGURTS I RECUITS";"LA RECUITERIA";"0330";"LLIBERTAT";"41";"";"N";"";"";"N";"";"BS";"";"5836";"485441";"4648073";"2,82424668";"41,98452507"
"VENDA DE ROBA CONFECCIONADA";"CAN PUJADES";"0330";"LLIBERTAT";"24";"";"N";"";"";"N";"";"";"";"5744";"485441";"4647958";"2,82424953";"41,98348930"
"VENDA DE ROBA CONFECCIONADA";"SHANA";"0330";"LLIBERTAT";"44";"";"N";"";"";"N";"";"BS";"2";"5760";"485463";"4648039";"2,82451310";"41,98421925"
"VENDA DE ROBA INFANTIL";"IKKS";"0330";"LLIBERTAT";"37";"";"N";"";"";"N";"";"BS";"";"5781";"485435";"4648061";"2,82417455";"41,98441688"
"VENDA DE ROBA INFANTIL";"PETIT BATEAU";"0330";"LLIBERTAT";"23";"";"N";"";"";"N";"";"BS";"2";"5774";"485422";"4648028";"2,82401844";"41,98411942"
"BAR";"OXFORD";"0331";"RIU LLIERCA";"6";"";"N";"";"";"N";"";"BS";"1";"1663";"484890";"4646427";"2,81763746";"41,96968973"
"BAR SENSE ELEMENTS DE COCCIÓ";"LA TARONJA";"0331";"RIU LLIERCA";"6";"";"N";"";"";"N";"";"BS";"2";"1663";"484890";"4646427";"2,81763746";"41,96968973"
"CARNISSERIA";"CARNICERIA J";"0331";"RIU LLIERCA";"2";"";"N";"";"";"N";"";"BS";"3";"1662";"484880";"4646413";"2,81751713";"41,96956345"
"PERRUQUERIA I ESTÈTICA";"IMAGE";"0331";"RIU LLIERCA";"2";"";"N";"";"";"N";"";"BS";"2";"1662";"484880";"4646413";"2,81751713";"41,96956345"
"BAR";"DIEGO OYA";"0332";"LLIMONER";"6";"";"N";"";"";"N";"";"";"";"8580";"486977";"4646986";"2,84281297";"41,97476171"
"VENDA DE PRODUCTES DE PA I PASTISSERIA SEMIELABORATS";"FLECA PASTISSERIA MARI";"0332";"LLIMONER";"1";"";"N";"";"";"N";"";"BS";"1";"637";"486999";"4646984";"2,84307856";"41,97474406"
"VENDA DE QUEVIURES";"FORN ROCA";"0332";"LLIMONER";"5";"";"N";"";"";"N";"";"";"";"635";"486970";"4646981";"2,84272860";"41,97471656"
"?";"";"0334";"LLUIS PERICOT";"2";"";"N";"";"";"N";"";"BS";"";"1714";"485389";"4646887";"2,82364843";"41,97384221"
"?";"";"0334";"LLUIS PERICOT";"16";"";"N";"";"";"N";"";"";"";"1909";"485412";"4646599";"2,82393318";"41,97124871"
"?";"";"0334";"LLUIS PERICOT";"33";" ";"N";"";" ";"N";"";"01";"3";"2040";"485433";"4646328";"2,82419334";"41,96880829"
"?";"";"0334";"LLUIS PERICOT";"76";"";"N";"";"";"N";"B";"06";"06";"8865";"485255";"4646104";"2,82205071";"41,96678749"
"ACADÈMIA D'IDIOMES";"CENTRE DE CULTURA XINESA -CONFUCI";"0334";"LLUIS PERICOT";"20";"";"N";"22";"";"N";"";"BS";"3";"8916";"485403";"4646533";"2,82382619";"41,97065411"
"ACADÈMIA DE COSTURA I COMERÇ AL DETALL DE MERCERIA";"espai de costura";"0334";"LLUIS PERICOT";"33";"";"N";"";"";"N";"";"BS";"1";"2040";"485433";"4646328";"2,82419334";"41,96880829"
"AGÈNCIA D'ASSEGURANCES";"SARRIASEGUR";"0334";"LLUIS PERICOT";"68";"";"N";"70";"";"N";"";"BS";"L1";"8754";"485316";"4646160";"2,82278549";"41,96729300"
"APARCAMENT I AUTORENTAT DE VEHICLES";"AUTORENTAT PERICOT";"0334";"LLUIS PERICOT";"38";"";"N";"44";"";"N";"";"";"";"12347";"485390";"4646379";"2,82367312";"41,96926684"
"AUTOESCOLA";"FPC";"0334";"LLUIS PERICOT";"58";"";"N";"";"";"N";"";"BS";"2";"2285";"485366";"4646258";"2,82338648";"41,96817659"
"BAR";"TIRAMISU";"0334";"LLUIS PERICOT";"68";"";"N";"70";"";"N";"";"BS";"L3";"8754";"485316";"4646160";"2,82278549";"41,96729300"
"BAR-RESTAURANT (CAT. 1)";"CTC";"0334";"LLUIS PERICOT";"68";"";"N";"70";"";"N";"";"BS";"L2";"8754";"485316";"4646160";"2,82278549";"41,96729300"
"BAR RESTAURANT (CAT. 1)";"CAFÈ DEL PLA";"0334";"LLUIS PERICOT";"26";"";"N";"28";"";"N";"";"BS";"1";"9654";"485399";"4646489";"2,82377901";"41,97025774"
"BAR RESTAURANT (CAT. 3)";"PADDOCK";"0334";"LLUIS PERICOT";"19";"";"N";"";"";"N";"";"BS";"1";"1939";"485495";"4646732";"2,82493164";"41,97244813"
"BAR RESTAURANT (CAT. 3)";"TAT";"0334";"LLUIS PERICOT";"56";"";"N";"";"";"N";"";"BS";"";"2285";"485366";"4646258";"2,82338648";"41,96817659"
"BASAR";"BASAR BUENA VIDA";"0334";"LLUIS PERICOT";"35";"";"N";"";"";"N";"";"BS";"2";"2041";"485428";"4646300";"2,82413369";"41,96855602"
"BOTIGA AMB FLECA DEGUSTACIÓ, PASTISSERIA I OBRADOR DE PRODUCTES SEMIELABORATS";"LES DELÍCIES";"0334";"LLUIS PERICOT";"36";"";"N";"";"";"N";"";"BS";"1";"2225";"485395";"4646443";"2,82373187";"41,96984336"
"BOTIGA D'ALIMENTACIÓ";"LA GRANOLA";"0334";"LLUIS PERICOT";"46";"";"S";"";"";"N";"";"BS";"1";"2253";"485387";"4646365";"2,82363726";"41,96914069"
"BOTIGA D'ANIMALS I COMPLEMENTS I PERRUQUERIA CANINA";"SAKATIA FAUNA";"0334";"LLUIS PERICOT";"50";"";"N";"";"";"N";"";"BS";"1";"2271";"485379";"4646317";"2,82354190";"41,96870822"
"BOTIGA DE COMPLEMENTS D'ANIMALS";"CANIS";"0334";"LLUIS PERICOT";"17";"";"N";"";"";"N";"";"BS";"1";"1940";"485482";"4646744";"2,82477444";"41,97255597"
"BOTIGA DE COMPLEMENTS D'ANIMALS";"CANIS";"0334";"LLUIS PERICOT";"17";"";"N";"";"";"N";"";"BS";"2";"1940";"485482";"4646744";"2,82477444";"41,97255597"
"BOTIGA DE MATERIAL I SERVEIS FOTOGRÀFICS";"DICOLOR";"0334";"LLUIS PERICOT";"15";"";"N";"";"";"N";"";"BS";"1";"1941";"485477";"4646774";"2,82471336";"41,97282608"
"BOTIGA DE MOBILIARI INFANTIL I JOGUINES";"DRIM";"0334";"LLUIS PERICOT";"112";"";"N";"";"";"N";"";"01";"5";"10785";"484853";"4646023";"2,81720131";"41,96605033"
"BUGADERIA I PLANXAT DE ROBA";"";"0334";"LLUIS PERICOT";"30";"";"N";"";"";"N";"";"BS";"1";"2225";"485395";"4646443";"2,82373187";"41,96984336"
"CENTRE FISIOTERAPÈUTIC";"FISIOMÈDIC";"0334";"LLUIS PERICOT";"49";"";"N";"51";"";"N";"";"BS";"1";"10128";"485360";"4646062";"2,82331894";"41,96641117"
"CENTRE SANITARI";"";"0334";"LLUIS PERICOT";"76";"";"N";"";"";"N";"";"BS";"2";"8865";"485255";"4646104";"2,82205071";"41,96678749"
"COMERÇ AL DETALL DE PRODUCTES NATURALS AMB TRACTAMENTS I FORMACIÓ";"ESPAI NATURA";"0334";"LLUIS PERICOT";"26";"";"N";"28";"";"N";"";"BS";"2";"9654";"485399";"4646489";"2,82377901";"41,97025774"
"COMERÇ AL MENOR DE ROBA I PARAMENT DE LA LLAR";"";"0334";"LLUIS PERICOT";"30";"";"N";"";"";"N";"";"BS";"2";"2225";"485395";"4646443";"2,82373187";"41,96984336"
"COMERÇ MINORISTA DE BICICLETES I ACCESSORIS I REPARACIÓ";"RADIKAL BIKES";"0334";"LLUIS PERICOT";"112";"";"N";"";"";"N";"";"BS";"3";"10785";"484853";"4646023";"2,81720131";"41,96605033"
"COMPRA VENDA DE SEGELLS, MONEDES I BITLLETS";"ATMS BITCOIN";"0334";"LLUIS PERICOT";"46";"";"S";"";"";"N";"";"BS";"3";"2253";"485387";"4646365";"2,82363726";"41,96914069"
"CONSULTA D'OSTEOPATIA";"CENTRE D'OSTEOPATIA";"0334";"LLUIS PERICOT";"26";"";"N";"";"";"N";"";"02";"1";"9654";"485399";"4646489";"2,82377901";"41,97025774"
"CONSULTORI MÈDIC NO ASSISTENCIAL AMB OFICINES";"EGARSAT MUTUA D'ACCIDENTS";"0334";"LLUIS PERICOT";"49";"";"N";"51";"";"N";"";"BS";"5";"10128";"485360";"4646062";"2,82331894";"41,96641117"
"ESPAI RECREATIU PER A EVENTS PRIVATS";"TXOKO MARALDAZU";"0334";"LLUIS PERICOT";"24";"";"N";"";"";"N";"";"BS";"1";"2143";"485402";"4646511";"2,82381467";"41,97045594"
"FARMÀCIA";"FARMACIA Mª FERNANDA PITA";"0334";"LLUIS PERICOT";"35";"";"N";"";"";"N";"";"BS";"1";"2041";"485428";"4646300";"2,82413369";"41,96855602"
"FERRETERIA";"FERRETERIAS LOGAN SALÓ";"0334";"LLUIS PERICOT";"58";"";"N";"";"";"N";"";"BS";"1";"2285";"485366";"4646258";"2,82338648";"41,96817659"
"FORN DE PA AMB DEGUSTACIO (GRANJA)";"LA LLUNA";"0334";"LLUIS PERICOT";"66";"";"N";"";"";"N";"";"BS";"A";"2292";"485321";"4646178";"2,82284538";"41,96745522"
"INSTITUT I SALÓ DE BELLESA";"THALASSA";"0334";"LLUIS PERICOT";"20";"";"N";"22";"";"N";"";"BS";"2";"8916";"485403";"4646533";"2,82382619";"41,97065411"
"LLAR-RESIDÈNCIA MINUSVÀLIDS";"FUNDACIO RAMON NOGUERA";"0334";"LLUIS PERICOT";"52";"";"N";"";"";"N";"";"01";"1";"2285";"485366";"4646258";"2,82338648";"41,96817659"
"OBRADOR I VENDA DE PA I PASTISSERIA AMB BAR";"CA LA IAIA";"0334";"LLUIS PERICOT";"32";"";"N";"";"";"N";"";"BS";"";"2225";"485395";"4646443";"2,82373187";"41,96984336"
"OFICINA - ATENCIÓ AL CLIENT";"SST GIRONA - BAXIROCA";"0334";"LLUIS PERICOT";"54";"";"N";"";"";"N";"";"BS";"2";"2285";"485366";"4646258";"2,82338648";"41,96817659"
"OFICINA BANCARIA";"CAIXA DE CATALUNYA";"0334";"LLUIS PERICOT";"39";"";"N";"";"";"N";"";"";"";"2818";"485408";"4646218";"2,82389435";"41,96781710"
"OFICINA BANCARIA";"CAIXA DE CATALUNYA";"0334";"LLUIS PERICOT";"41";"";"N";"";"";"N";"";"BS";"";"2818";"485408";"4646218";"2,82389435";"41,96781710"
"OFICINA BANCARIA";"LA CAIXA";"0334";"LLUIS PERICOT";"13";"";"N";"";"";"N";"";"BS";"";"1941";"485477";"4646774";"2,82471336";"41,97282608"
"OFICINA BANCÀRIA";"BANC DE SABADELL";"0334";"LLUIS PERICOT";"20";"";"N";"22";"";"N";"";"BS";"1";"8916";"485403";"4646533";"2,82382619";"41,97065411"
"OFICINA BANCÀRIA";"LA CAIXA";"0334";"LLUIS PERICOT";"48";"";"N";"";"";"N";"";"BS";"1";"2270";"485383";"4646329";"2,82358988";"41,96881638"
"OFICINA BANCÀRIA";"UNNIM";"0334";"LLUIS PERICOT";"14";"";"N";"";"";"N";"";"";"";"8483";"485412";"4646659";"2,82393169";"41,97178911"
"OFICINA D'ASSEGURANCES";"NORTEHISPANA";"0334";"LLUIS PERICOT";"43";"";"N";"";"";"N";"";"BS";"1";"10125";"485394";"4646141";"2,82372730";"41,96712332"
"OFICINA DE COMERÇ A L'ENGROS DE PETROLI I LUBRICANTS";"";"0334";"LLUIS PERICOT";"110";"";"N";"";"";"N";"";"BS";"5";"10915";"484875";"4646051";"2,81746609";"41,96630294"
"OFICINA DE SERVEIS D'ENGINYERIA I INFORMÀTICA";"SUNSET TECHNOLOGIES";"0334";"LLUIS PERICOT";"26";"";"N";"28";"";"N";"";"BS";"2";"9654";"485399";"4646489";"2,82377901";"41,97025774"
"OFICINA DE SERVEIS IMMOBILIARIS";"FINQUES MUNS";"0334";"LLUIS PERICOT";"52";"";"N";"";"";"N";"";"BS";"C";"2285";"485366";"4646258";"2,82338648";"41,96817659"
"OFICINA IMMOBILIÀRIA";"GESTORIA ADMINISTRATIVA USNE";"0334";"LLUIS PERICOT";"64";"";"N";"66";"";"N";"";"";"";"2292";"485321";"4646178";"2,82284538";"41,96745522"
"OFICINA TÈCNICA ADMINISTRATIVA";"QUINTANA QUALITAT";"0334";"LLUIS PERICOT";"46";"";"S";"";"";"N";"";"BS";"2";"2253";"485387";"4646365";"2,82363726";"41,96914069"
"OFICINES";"RACC";"0334";"LLUIS PERICOT";"21";"";"N";"";"";"N";"";"BS";"";"1999";"485463";"4646677";"2,82454678";"41,97195218"
"OFICINES ADMINISTRATIVES";"SERVEI D'OCUPACIÓ DE CATALUNYA";"0334";"LLUIS PERICOT";"86";"";"N";"88";"";"N";"";"BS";"5";"10086";"485218";"4646099";"2,82160431";"41,96674176"
"OFICINES I CONSULTORIS AMB RAIG ""X""";"MUTUA MONTAÑESA";"0334";"LLUIS PERICOT";"13";"";"N";"0";"";"N";"";"BS";"";"1941";"485477";"4646774";"2,82471336";"41,97282608"
"PAPERERIA - COPISTERIA";"REPROGIR";"0334";"LLUIS PERICOT";"34";"";"N";"";"";"N";"";"BS";"";"2225";"485395";"4646443";"2,82373187";"41,96984336"
"PERRUQUERIA CANINA";"EL MÓN DEL GOS";"0334";"LLUIS PERICOT";"72";"";"N";"";"";"N";"";"BS";"3";"8592";"485300";"4646137";"2,82259297";"41,96708555"
"RESIDÈNCIA GERIÀTRICA";"SANITAS RESIDENCIAL GERUNDA";"0334";"LLUIS PERICOT";"45";"";"N";"";"";"N";"";"";"";"10126";"485386";"4646116";"2,82363138";"41,96689801"
"RESTAURANT";"CAL NYECO";"0334";"LLUIS PERICOT";"74";"";"N";"";"";"N";"";"BS";"2";"8592";"485300";"4646137";"2,82259297";"41,96708555"
"RESTAURANT JAPONÈS";"TOKYO";"0334";"LLUIS PERICOT";"24";"";"N";"";"";"N";"";"BS";"2";"2143";"485402";"4646511";"2,82381467";"41,97045594"
"SERVEIS DE FUSTERIA I SERRALLERIA";"RIGAU GERMANS JUST SERVEIS";"0334";"LLUIS PERICOT";"52";"";"N";"";"";"N";"";"BS";"A";"2285";"485366";"4646258";"2,82338648";"41,96817659"
"SERVEIS DE PERRUQUERIA";"PERICOT PERRUQUERS";"0334";"LLUIS PERICOT";"33";"";"N";"";"";"N";"";"";"";"2040";"485433";"4646328";"2,82419334";"41,96880829"
"TELEASSISTÈNCIA DOMICILIÀRIA";"SERGESA TELEVIDA";"0334";"LLUIS PERICOT";"4";"";"N";"";"";"N";"";"BS";"1";"11376";"485394";"4646810";"2,82371069";"41,97314879"
"VDA.MN.ARTICLES LLIBRERIA-PAPERERIA-REV.";"LLIBRERIA PAPERERIA";"0334";"LLUIS PERICOT";"50";"";"N";"";"";"N";"";"";"";"2271";"485379";"4646317";"2,82354190";"41,96870822"
"VENDA AL MAJOR DE SANITARIS I COMPLEMENT";"VALL FER PORTES I BANY";"0334";"LLUIS PERICOT";"60";"";"N";"";"";"N";"";"";"";"10112";"485344";"4646193";"2,82312258";"41,96759074"
"VENDA AL MENOR DE TABAC I OBJECTES REGAL";"ESTANC";"0334";"LLUIS PERICOT";"48";"";"N";"";"";"N";"";"BS";"2";"2270";"485383";"4646329";"2,82358988";"41,96881638"
"AGENT D'ASSEGURANCES";"Nom desconegut.";"0338";"MARE DE DEU DE LA SALUT";"33";"";"N";"";"";"N";"";"BS";"06";"4758";"484175";"4647204";"2,80898726";"41,97667388"
"BAR";"EL PETIT CAFÈ";"0338";"MARE DE DEU DE LA SALUT";"37";"A";"N";"";"";"N";"";"BS";"2";"4756";"484146";"4647231";"2,80863649";"41,97691647"
"BOTIGA D'ALIMENTACIÓ";"THAKUR";"0338";"MARE DE DEU DE LA SALUT";"35";"";"N";"";"";"N";"";"BS";"1";"4757";"484160";"4647220";"2,80880577";"41,97681768"
"BOTIGA DE ROBA";"MODA CHIC";"0338";"MARE DE DEU DE LA SALUT";"41";"";"N";"";"";"N";"";"BS";"1";"4766";"484097";"4647287";"2,80804353";"41,97741986"
"CARNISSERIA XARCUTERIA";"CARNISSERIA JORDI TURON";"0338";"MARE DE DEU DE LA SALUT";"37";"B";"N";"";"";"N";"";"BS";"1";"4755";"484130";"4647242";"2,80844307";"41,97701522"
