"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits totals consignats";"Obligacions reconegudes"
"143";"92400";"12003";"RETRIBUCIONS P. FUNCIONARI CENTRES CÍVICS";"242.888,45";"0,00";"242.888,45";"50.806,98"
"143";"92400";"12006";"TRIENNIS P.FUNCIONARI CENTRES CÍVICS";"37.224,99";"0,00";"37.224,99";"7.535,48"
"143";"92400";"12009";"ALTRES RETRIB.P.FUNCIONARI CENTRES CÍVICS";"59.846,13";"0,00";"59.846,13";"0,00"
"143";"92400";"12100";"COMPLEMENT DESTINACIÓ P.FUNCIONARI CENTRES CÍVICS";"147.740,14";"0,00";"147.740,14";"34.864,97"
"143";"92400";"12101";"COMPLEMENT ESPECÍFIC P.FUNCIONARI CENTRES CÍVICS";"211.336,63";"0,00";"211.336,63";"60.261,22"
"143";"92400";"13000";"RETR.BAS.P.LABORAL CENTRES CÍVICS";"322.108,30";"14.783,44";"336.891,74";"69.532,99"
"143";"92400";"14301";"ALTRE PERSONAL COOPERACIÓ EDUCATIVA";"0,00";"32.031,22";"32.031,22";"22.607,34"
"143";"92400";"15100";"GRATIFICACIONS CENTRES CÍVICS";"1.385,87";"0,00";"1.385,87";"0,00"
"143";"92400";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL CENTRES CÍVICS";"6.808,28";"4.500,00";"11.308,28";"4.348,47"
"143";"92400";"16000";"QUOTES SOCIALS CENTRES CÍVICS";"271.468,24";"-3.333,28";"268.134,96";"67.872,74"
"143";"92400";"22610";"ACTIVITATS CENTRES CÍVICS";"132.610,00";"45.028,34";"177.638,34";"41.652,15"
"143";"92400";"22611";"PROJECTES COMUNITARIS C CIVICS I VOLUNTARIAT";"74.000,00";"-24.654,39";"49.345,61";"7.461,93"
"143";"92400";"22615";"CASALS GENT GRAN";"68.000,00";"-982,46";"67.017,54";"0,00"
"143";"92400";"22700";"NETEJA CENTRES CÍVICS";"299.000,00";"66.092,22";"365.092,22";"90.828,57"
"143";"92400";"48000";"SUBVENCIÓ ASSOCIACIÓ LUDOCUS";"4.000,00";"0,00";"4.000,00";"0,00"
"143";"92400";"48002";"SUBVENCIONS CASALS GENT GRAN";"0,00";"60.221,46";"60.221,46";"58.633,92"
"144";"15210";"62500";"INVERSIÓ MOBILIARI OMH";"0,00";"1.491,15";"1.491,15";"0,00"
"144";"15210";"62200";"PLA INVERSIÓ HABITATGE";"0,00";"3.635.759,35";"3.635.759,35";"150.198,40"
"144";"15210";"12000";"SBASE PFUNCIONARI A1 HABITATGE";"16.392,88";"0,00";"16.392,88";"3.344,43"
"144";"15210";"12001";"SBASE PFUNCIONARI A2 HABITATGE";"14.414,91";"0,00";"14.414,91";"2.927,53"
"144";"15210";"12003";"RETR.P.FUNCIONARI HABITATGE";"11.040,39";"0,00";"11.040,39";"0,00"
"144";"15210";"12004";"RETR.P.FUNCIONARI HABITATGE C2";"9.358,09";"7.130,49";"16.488,58";"3.158,38"
"144";"15210";"12006";"TRIENNIS P. FUNCIONARI HABITATGE";"5.438,42";"0,00";"5.438,42";"693,62"
"144";"15210";"12009";"ALTRES RETR.BASE.P.FUNCIONARI HABITATGE";"12.059,73";"0,00";"12.059,73";"0,00"
"144";"15210";"12100";"COMPLEMENT DESTINACIÓ P.FUNCIONARI HABITATGE";"27.482,39";"0,00";"27.482,39";"5.609,95"
"144";"15210";"12101";"COMPLEMENT ESPECÍFIC P.FUNCIONARI HABITATGE";"44.875,99";"0,00";"44.875,99";"11.136,59"
"144";"15210";"13000";"RETR.BASE.P.LABORAL HABITATGE";"101.179,97";"-7.130,49";"94.049,48";"29.328,91"
"144";"15210";"13100";"RETR.BAS.P.LABORAL TEMPORAL HABITATGE";"120.116,85";"0,00";"120.116,85";"21.029,26"
"144";"15210";"14300";"ALTRE PERSONAL HABITATGE";"0,00";"83.311,31";"83.311,31";"16.200,83"
"144";"15210";"16000";"QUOTES SOCIALS HABITATGE";"97.552,00";"0,00";"97.552,00";"24.371,41"
"144";"15210";"20200";"LLOGUERS HABITATGE MESA D'EMERGÈNCIA";"0,00";"73.892,64";"73.892,64";"24.641,67"
"144";"15210";"21200";"MANTENIMENT IMMOBLES";"6.855,00";"4.270,94";"11.125,94";"8.008,27"
"144";"15210";"22100";"SUBM. ENERGIA ELÈCTRICA EDIFICI HABITATGE";"2.286,35";"0,00";"2.286,35";"74,10"
"144";"15210";"22102";"SUBM. GAS EDIFICI HABITATGE";"4.000,00";"0,00";"4.000,00";"0,00"
"144";"15210";"22600";"TAULA COORDINACIÓ DRET HABITATGE";"3.000,00";"0,00";"3.000,00";"0,00"
"144";"15210";"22610";"PROGRAMA ACCÉS HABITATGE";"237.785,00";"-49.855,28";"187.929,72";"51.987,13"
"144";"15210";"22611";"OFICINA EFICIÈNCIA ENERGÈTICA";"27.000,00";"-27.000,00";"0,00";"0,00"
"144";"15210";"22612";"OFICINA HABITATGE JOVE";"27.000,00";"-27.000,00";"0,00";"0,00"
"144";"15210";"22699";"PROGRAMA MEDIACIÓ COMUNITATS";"40.000,00";"7.483,44";"47.483,44";"6.651,93"
"144";"15210";"22700";"NETEJA EDIFICI HABITATGE";"24.000,00";"5.319,39";"29.319,39";"6.621,61"
"144";"15211";"22100";"SUBM. ENERGIA ELÈCTRICA BORSA D'HABITATGES";"17.468,85";"0,00";"17.468,85";"4.174,86"
"144";"15211";"22102";"SUBM. GAS BORSA D'HABITATGES";"11.000,00";"0,00";"11.000,00";"3.111,40"
"144";"1521A";"22610";"ACTUACIONS HABITATGE";"1,00";"0,00";"1,00";"0,00"
"144";"23150";"22698";"PROGRAMA ASSISTÈNCIA HABITATGE";"150.000,00";"0,00";"150.000,00";"55.835,97"
"145";"23110";"12000";"SBASE A1 FUNCIONARIS SCENTRALS SSOCIALS";"16.392,88";"0,00";"16.392,88";"0,00"
"145";"23110";"12001";"SBASE A2 FUNCIONARIS COOPERACIÓ";"0,00";"0,00";"0,00";"2.820,42"
"145";"23110";"12003";"RETR.BAS.P.FUNCIONARI C1 COOPERACIÓ";"11.040,39";"0,00";"11.040,39";"2.359,01"
"145";"23110";"12006";"TRIENNIS P.FUNCIONARI COOPERACIÓ";"4.443,09";"0,00";"4.443,09";"949,30"
"145";"23110";"12009";"ALTRES RETRIBUCIONS BÀSIQUES P.FUNCIONARI COOPERACIÓ";"5.330,23";"0,00";"5.330,23";"0,00"
"145";"23110";"12100";"COMPLEMENT DESTINACIÓ P.FUNCIONARI COOPERACIÓ";"13.405,15";"0,00";"13.405,15";"2.759,34"
"145";"23110";"12101";"COMPLEMENT ESPECÍFIC RETR.BAS.P.FUNCIONARI COOPERACIÓ";"18.576,25";"0,00";"18.576,25";"4.245,35"
"145";"23110";"16000";"QUOTES SOCIALS COOPERACIÓ";"18.063,30";"-1.000,00";"17.063,30";"4.548,65"
"145";"23120";"14300";"ALTRE PERSONAL COOPERACIÓ";"0,00";"41.890,18";"41.890,18";"7.786,39"
"145";"23120";"22100";"SUBM ENERGIA ELÈCTRICA COOPERACIÓ";"0,00";"4.000,00";"4.000,00";"268,74"
"145";"23120";"22613";"SOLIDARITAT I COOPERACIÓ";"96.137,00";"-56.387,59";"39.749,41";"1.169,57"
"145";"23120";"22700";"NETEJA LOCAL SOLIDARITAT I COOPERACIÓ";"8.635,77";"725,18";"9.360,95";"1.853,19"
"145";"23120";"48000";"SOLIDARITAT I COOPERACIÓ - SUBVENCIONS";"170.000,00";"27.000,00";"197.000,00";"19.000,00"
"145";"23120";"48001";"AGERMANAMENT BLUEFIELDS";"0,00";"8.140,00";"8.140,00";"4.070,00"
"145";"23120";"48002";"AGERMANAMENT FARSIA";"40.700,00";"8.200,00";"48.900,00";"0,00"
"145";"23120";"48003";"AGERMANAMENT BLUEFIELDS SUBVENCIÓ DIRECTE AEPCFA";"20.500,00";"0,00";"20.500,00";"0,00"
"145";"23120";"48004";"AGERMANAMENT BLUEFIELDS SUBVENCIÓ FUNDACIÓ DRISSA";"20.500,00";"0,00";"20.500,00";"0,00"
"145";"23120";"48005";"SUBVENCIÓ DIRECTE FONS CATALÀ COOPERACIÓ";"20.000,00";"0,00";"20.000,00";"0,00"
"145";"23120";"48006";"SUBVENCIÓ DIRECTE COORDINADORA ONG COMARQUES GIRONINES";"35.000,00";"0,00";"35.000,00";"0,00"
"145";"23120";"48007";"SUBVENCIÓ DIRECTE ASSOCIACIÓ UAP """"CANTATA PER LA PAU""""";"3.500,00";"0,00";"3.500,00";"0,00"
"150";"13200";"62901";"ALTRES INVERSIONS FUNCIONAMENT SERVEI POLICIA MUNICIPAL";"0,00";"42.914,98";"42.914,98";"9.893,98"
"150";"13200";"62400";"ELEMENTS TRANSPORT POLICIA";"0,00";"226.479,10";"226.479,10";"67.616,85"
"150";"13200";"62202";"VESTIDORS POLICIA MUNICIPAL";"0,00";"34.242,51";"34.242,51";"0,00"
"150";"13200";"60924";"PRESSUPOST PARTICIPAT 2014 - SEGURETAT CIUTADANA";"0,00";"54.849,75";"54.849,75";"0,00"
"150";"13200";"12000";"RETR.BAS.P.FUNCIONARI A1 SEGURETAT";"32.785,75";"0,00";"32.785,75";"7.432,08"
"150";"13200";"12001";"RETR.BAS.P.FUNCIONARI A2 SEGURETAT";"43.244,81";"0,00";"43.244,81";"9.639,54"
"150";"13200";"12003";"RETR.BAS.P.FUNCIONARI C1 SEGURETAT";"143.525,02";"0,00";"143.525,02";"25.171,13"
"150";"13200";"12004";"RETR.BAS.P.FUNCIONARI C2 SEGURETAT";"1.371.596,10";"0,00";"1.371.596,10";"246.218,86"
"150";"13200";"12006";"TRIENNIS P FUNCIONARI SEGURETAT";"277.981,92";"0,00";"277.981,92";"47.285,17"
"150";"13200";"12009";"ALTRES RETR.BASE.P FUNCIONARI SEGURETAT";"499.114,73";"0,00";"499.114,73";"0,00"
"150";"13200";"12100";"COMP.DESTINACIÓ FUNCIONARIS SEGURETAT";"714.320,44";"0,00";"714.320,44";"169.083,19"
"150";"13200";"12101";"COMP.ESPECÍFIC FUNCIONARIS SEGURETAT";"2.182.005,40";"0,00";"2.182.005,40";"698.682,00"
"150";"13200";"12404";"RETR. DE FUNCIONARIS C2 PRÀCTIQUES.";"390.073,15";"-185.985,20";"204.087,95";"47.335,18"
"150";"13200";"12406";"TRIENNIS FUNC.EN PRÀCTIQUES SEGURETAT";"0,00";"0,00";"0,00";"54,08"
"150";"13200";"12409";"RETRIB. DE FUNCIONARIS EN PRÀCTIQUES.";"0,00";"185.985,20";"185.985,20";"403,34"
"150";"13200";"13000";"RETR.BAS.P.LABORAL SEGURETAT";"160.112,59";"0,00";"160.112,59";"34.348,61"
"150";"13200";"14300";"ALTRE PERSONAL - PROGRAMES SEGURETAT";"0,00";"35.279,80";"35.279,80";"0,00"
"150";"13200";"15100";"GRATIFICACIONS SEGURETAT";"211.649,83";"0,00";"211.649,83";"63.499,87"
"150";"13200";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL SEGURETAT";"835.847,40";"0,00";"835.847,40";"139.676,19"
"150";"13200";"16000";"QUOTES SOCIALS SEGURETAT";"2.091.448,72";"-611,19";"2.090.837,53";"509.314,30"
"150";"13200";"21200";"MANTENIMENT EDIFICI BACIÀ";"8.000,00";"449,17";"8.449,17";"151,12"
"150";"13200";"21300";"MANTENIMENT XARXA COMUNICACIONS";"25.390,00";"-9.700,00";"15.690,00";"0,00"
"150";"13200";"21301";"MANTENIMENT EQUIPAMENT POLICIA MUNICIPAL";"150.000,00";"15.959,28";"165.959,28";"15.517,83"
"150";"13200";"21400";"MANTENIMENT VEHICLES POLICIA";"35.000,00";"15.984,67";"50.984,67";"5.562,15"
"150";"13200";"22009";"MATERIAL OFICINA POLICIA MUNICIPAL";"12.000,00";"122,46";"12.122,46";"174,20"
"150";"13200";"22100";"SUBM. ENERGIA ELÈCTRICA BACIÀ";"41.103,17";"0,00";"41.103,17";"2.564,62"
"150";"13200";"22102";"SUBM. GAS SEGURETAT CIUTADANA";"0,00";"14.500,00";"14.500,00";"5.799,49"
"150";"13200";"22103";"COMBUSTIBLE I CARBURANT POLICIA";"55.000,00";"-2.038,09";"52.961,91";"12.377,36"
"150";"13200";"22104";"VESTUARI POLICIA MUNICIPAL";"110.000,00";"0,00";"110.000,00";"7.303,51"
"150";"13200";"22610";"DESPESES POLICIA MUNICIPAL";"17.000,00";"7.454,59";"24.454,59";"7.225,31"
"150";"13200";"22611";"PLA D'EMERGÈNCIES";"238.000,00";"101.568,62";"339.568,62";"39.577,60"
"150";"13200";"22612";"DESPESES UNITAT CANINA";"17.000,00";"0,00";"17.000,00";"2.420,00"
"150";"13200";"22700";"NETEJA EDIFICI BACIÀ";"82.432,37";"19.938,01";"102.370,38";"17.397,09"
"150";"13200";"22706";"PROVES PSICOTÈCNIQUES POLICIA MUNICIPAL";"6.000,00";"7.226,20";"13.226,20";"1.234,20"
"150";"13200";"62500";"MOBILIARI POLICIA MUNICIPAL";"0,00";"28.493,07";"28.493,07";"0,00"
"150";"13200";"62600";"EQUIPAMENT INFORMÀTICA SEGURETAT CIUTADANA";"0,00";"10.002,02";"10.002,02";"0,00"
"150";"13500";"22619";"PROTECCIÓ CIVIL";"1.000,00";"0,00";"1.000,00";"0,00"
"150";"13500";"22620";"IMPLANTACIÓ RESCAT";"60.000,00";"255,88";"60.255,88";"11.726,67"
"160";"31200";"14300";"PROGRAMES CONVENI - ALTRE PERSONAL SALUT";"0,00";"105.351,92";"105.351,92";"20.359,96"
"160";"31200";"12000";"SBASE PFUNCIONARI A1 SALUT";"16.392,88";"0,00";"16.392,88";"0,00"
"160";"31200";"12001";"RETR.BAS.P.FUNCIONARI A2 SALUT";"14.414,96";"0,00";"14.414,96";"0,00"
"160";"31200";"12004";"RETR.BAS.P.FUNCIONARI C2 SALUT";"9.358,08";"0,00";"9.358,08";"2.007,90"
"160";"31200";"12006";"TRIENNIS P FUNCIONARI SALUT";"5.240,52";"0,00";"5.240,52";"0,00"
"160";"31200";"12009";"ALTRES RETR.BAS.P.FUNCIONARI SALUT";"6.567,13";"0,00";"6.567,13";"0,00"
"160";"31200";"12100";"COMPLEMENT DE DESTÍ P FUNCIONARI SALUT";"18.847,09";"0,00";"18.847,09";"1.172,55"
"160";"31200";"12101";"COMPLEMENT ESPECÍFIC P FUNCIONARI SALUT";"20.555,70";"0,00";"20.555,70";"15.001,80"
"160";"31200";"13000";"RETR.BAS.P.LABORAL SALUT";"114.786,08";"0,00";"114.786,08";"31.921,58"
"160";"31200";"16000";"QUOTES SOCIALS SALUT";"53.698,42";"0,00";"53.698,42";"5.108,76"
"160";"31200";"22100";"SUBM.ENERGIA ELÈCTRICA CONSULTORI I LABORATORI";"7.809,60";"0,00";"7.809,60";"1.650,25"
"160";"31200";"22199";"ALTRES SUBMINISTRAMENTS CONSULTORI";"743,00";"0,00";"743,00";"0,00"
"160";"31200";"22610";"PROMOCIÓ DE LA SALUT";"114.000,00";"-59.989,78";"54.010,22";"1.880,48"
"160";"31200";"22700";"NETEJA EQUIPAMENT PROMOCIÓ DE LA SALUT";"22.000,00";"4.351,13";"26.351,13";"6.338,64"
"160";"31200";"48000";"AJUDES SALUT";"5.000,00";"0,00";"5.000,00";"0,00"
"160";"31210";"22700";"NETEJA CENTRE JOVE DE SALUT INTEGRAL";"10.478,97";"333,35";"10.812,32";"896,90"
"300";"13200";"60900";"COMISSARIA SANTA EUGÈNIA";"0,00";"800.000,00";"800.000,00";"0,00"
"300";"13400";"60942";"CARRIL BICI TORROELLA NESTLÉ";"0,00";"149.072,04";"149.072,04";"0,00"
"300";"13400";"60902";"CARRIL BICI PONT MAJOR- POCTEFA";"0,00";"189.519,32";"189.519,32";"57.125,58"
"300";"1340F";"60900";"PRTR CARRIL BICI GIRONA VILABLAREIX I APARCAMENT";"0,00";"346.323,13";"346.323,13";"0,00"
"300";"1340F";"60901";"PRTR APARCAMENT MAS GRI";"0,00";"171.178,93";"171.178,93";"0,00"
"300";"15000";"62200";"CENTRE PRODUCCIÓ ARTÍSTICA SANTA LLÚCIA";"0,00";"70.000,00";"70.000,00";"0,00"
"300";"15000";"62201";"EQUIPAMENT CAN BORRASSÓ";"0,00";"81.003,48";"81.003,48";"0,00"
"300";"15000";"22610";"DESPESES URBANISME";"34.890,00";"2.263,14";"37.153,14";"8.997,29"
"300";"15000";"12000";"RETR.BAS.P.FUNCIONARI A1 URBANISME";"196.714,53";"0,00";"196.714,53";"34.393,93"
"300";"15000";"12001";"RETR.BAS.P.FUNCIONARI A2 URBANISME";"216.223,69";"0,00";"216.223,69";"46.738,49"
"300";"15000";"12003";"RETR.BAS.P.FUNCIONARI C1 URBANISME";"44.161,55";"0,00";"44.161,55";"11.767,95"
"300";"15000";"12004";"RETR.BAS.P.FUNCIONARI C2 URBANISME";"46.790,38";"0,00";"46.790,38";"6.179,91"
"300";"15000";"12006";"TRIENNIS P FUNCIONARI URBANISME";"83.684,99";"0,00";"83.684,99";"16.252,21"
"300";"15000";"12009";"ALTRES RETR.BAS.P.FUNCIONARI URBANISME";"118.818,57";"0,00";"118.818,57";"0,00"
"300";"15000";"12100";"COMP. DESTINACIÓ FUNCIONARIS URBANISME";"260.521,30";"0,00";"260.521,30";"56.837,43"
"300";"15000";"12101";"COMP. ESPECÍFIC FUNCIONARIS URBANISME";"456.148,72";"0,00";"456.148,72";"119.013,28"
"300";"15000";"13000";"RETR.BAS.P.LABORAL URBANISME I ACTIVITATS";"442.159,28";"0,00";"442.159,28";"106.886,04"
"300";"15000";"15100";"GRATIFICACIONS PERSONAL URBANISME";"605,80";"0,00";"605,80";"0,00"
"300";"15000";"16000";"QUOTES SOCIALS URBANISME";"450.704,30";"0,00";"450.704,30";"111.224,23"
"300";"15000";"21200";"OBES DE REPARACIÓ I MANTENIMENT D'URBANISME";"0,00";"8.689,34";"8.689,34";"0,00"
"300";"15000";"22100";"SUBM. ENERGIA ELÈCTRICA URBANISME";"10.584,06";"0,00";"10.584,06";"305,11"
"300";"15000";"72300";"TRANSF CAPITAL ADIF";"0,00";"490.247,45";"490.247,45";"0,00"
"300";"15100";"62500";"MOBILIARI URBANISME";"0,00";"872,36";"872,36";"648,56"
"300";"15100";"22706";"ESTUDIS I TREBALLS TÈCNICS URBANISME";"0,00";"78.200,00";"78.200,00";"5.836,31"
"300";"15100";"60100";"PROJECTES URBANISME";"120.000,00";"696.741,17";"816.741,17";"12.967,49"
"300";"15100";"60111";"REMODELACIÓ PARC MAS MASÓ - SKATE";"0,00";"200.665,81";"200.665,81";"71.648,65"
"300";"15100";"60917";"ENDERROC PAU 88 - UNIVERSITAT CERVERA";"0,00";"101.269,28";"101.269,28";"0,00"
"300";"15100";"60920";"MILLORA PASSALLÍS ONYAR";"0,00";"85.000,00";"85.000,00";"0,00"
"300";"15100";"60921";"PROJECTES PONTS I REFORMA C.CARME";"0,00";"108.093,60";"108.093,60";"0,00"
"300";"15100";"60998";"ENDERROC NAU C.BARCELONA";"0,00";"192.291,85";"192.291,85";"160.071,59"
"300";"15100";"60912";"PAU 117- CARRER BARCELONA SECTOR NORD";"0,00";"178.000,00";"178.000,00";"0,00"
"300";"15100";"60913";"MUR CONTENCIÓ TORRE SANT JOAN MONTJUÏC";"0,00";"109.273,12";"109.273,12";"0,00"
"300";"15100";"60901";"ACTUACIONS VILARROJA";"0,00";"71.360,00";"71.360,00";"0,00"
"300";"15100";"60924";"MILLORES A BARRIS - PROCÉS PARTICIPATIU";"0,00";"1.967.748,77";"1.967.748,77";"11.446,71"
"300";"15100";"60102";"PLA INTEGRAL SECTOR EST URBANISME";"0,00";"19.941,48";"19.941,48";"19.941,48"
"300";"15100";"60900";"PROJECTE ACCÉS SUD PALAU / CRUÏLLA TENNIS";"0,00";"355.000,00";"355.000,00";"0,00"
"300";"15100";"62901";"PLA GIRONA 2030";"0,00";"20.000,00";"20.000,00";"0,00"
"300";"15100";"60904";"CONNEXIÓ FONT DEL BISBE I FONT DEL PERICOT";"0,00";"98.911,00";"98.911,00";"0,00"
"300";"15100";"60919";"MUR DE PROTECCIÓ PONT BARCA - FRANÇA";"0,00";"338.076,09";"338.076,09";"0,00"
"300";"15100";"60918";"TALÚS MONTILIVI";"0,00";"211.569,37";"211.569,37";"6.543,83"
"300";"15100";"60968";"URBANITZACIÓ PLA DE BAIX DE DOMENY";"0,00";"495.990,62";"495.990,62";"0,00"
"300";"15100";"60981";"URBANITZACIO CARRER MONTBO";"0,00";"49.289,34";"49.289,34";"0,00"
"300";"15100";"60982";"REPARCEL.LACIÓ ACCÉS NORD";"0,00";"84.035,41";"84.035,41";"0,00"
"300";"15100";"60983";"URBANITZACIÓ UA-01 AGUSTÍ RIERA";"0,00";"23.876,89";"23.876,89";"0,00"
"300";"15100";"60985";"PMU CARRER BARCELONA";"0,00";"26.380,50";"26.380,50";"0,00"
"300";"15100";"60987";"REPARCEL.LACIÓ DEL PMU CARRER TOSSA D'ALP";"0,00";"23.400,67";"23.400,67";"0,00"
"300";"15100";"60999";"URBANITZACIÓ DOMENY OEST";"0,00";"9.563,15";"9.563,15";"0,00"
"300";"15100";"62100";"REPARCEL.LACIÓ UA MAS GRI";"0,00";"184.577,91";"184.577,91";"0,00"
"300";"15100";"22009";"MATERIAL OFICINA PER A L'OFICINA TÈCNICA";"10.000,00";"746,79";"10.746,79";"0,00"
"300";"15100";"14300";"ALTRE PERSONAL PROGRAMA TCQI";"0,00";"29.824,72";"29.824,72";"0,00"
"300";"15100";"14303";"ALTRE PERSONAL PRESSUPOSTOS PARTICIPATS";"0,00";"3.848,11";"3.848,11";"0,00"
"300";"15100";"60103";"REDACCIÓ ESPECIAL SANT NARCÍS";"0,00";"60.122,30";"60.122,30";"0,00"
"300";"15100";"60902";"ACTUACIONS PONT MAJOR";"80.000,00";"0,00";"80.000,00";"0,00"
"300";"1510A";"22799";"EXECUCIÓ OBRES SUBSIDIÀRIAMENT";"1,00";"0,00";"1,00";"0,00"
"300";"15220";"61902";"OBRES LOCAL C/TORIN, 8";"0,00";"61.900,00";"61.900,00";"0,00"
"300";"15220";"61900";"LOCAL SANTA EUGÈNIA";"0,00";"40.000,00";"40.000,00";"0,00"
"300";"15220";"61901";"PLA MILLORES INSTAL·LACIONS SERVEIS MUNICIPALS";"50.000,00";"50.000,00";"100.000,00";"0,00"
"300";"15300";"62400";"ELEMENTS TRANSPORT URBANISME";"0,00";"13.000,00";"13.000,00";"0,00"
"300";"15300";"60904";"IFS 2019 - CARRIL BICI PONT MAJOR - CAMPDORÀ";"0,00";"21.555,97";"21.555,97";"190,35"
"300";"15300";"60905";"IFS 2019 - CARRIL BICI CAMÍ ESCOLAR C.CREU";"0,00";"53.839,23";"53.839,23";"0,00"
"300";"15300";"60900";"URBANITZACIÓ PLAÇA PALLACH 1a. FASE";"0,00";"48.139,71";"48.139,71";"25.870,21"
"300";"15300";"60902";"PLA MILLORA QUÍMICS";"0,00";"40.000,00";"40.000,00";"0,00"
"300";"15310";"21000";"RETOLACIÓ DE CARRERS";"12.000,00";"-12.000,00";"0,00";"0,00"
"300";"15310";"61902";"VORERES AVELLANEDA";"0,00";"148.449,01";"148.449,01";"0,00"
"300";"15310";"60913";"2A FASE PLAÇA PALLACH";"0,00";"95.000,00";"95.000,00";"1.142,02"
"300";"15310";"60908";"CRUÍLLA CARDENER AMB REGGIO EMILIA";"0,00";"438,19";"438,19";"0,00"
"300";"15310";"60924";"PRESSUPOST PARTICIPAT 2013- VIA PÚBLICA";"0,00";"10.629,48";"10.629,48";"0,00"
"300";"15310";"60917";"PONT DE PEDRET";"0,00";"35.191,24";"35.191,24";"0,00"
"300";"15310";"60902";"PROJECTE PUJADA PUNTA DEL PI";"0,00";"17.043,17";"17.043,17";"0,00"
"300";"15310";"60904";"PUJADA MONTJUÏC- ALÇADA ESCOLA BRESSOL";"0,00";"5.000,00";"5.000,00";"0,00"
"300";"15310";"60907";"PROJECTE PONT DEL DIMONI";"0,00";"27.953,89";"27.953,89";"25.441,40"
"300";"15310";"61901";"FUSTA VOLADIU PONT LORENZANA I FONT DEL REI";"0,00";"14.500,00";"14.500,00";"0,00"
"300";"15319";"61902";"IFS VORERES AVELLANEDA";"0,00";"86.289,49";"86.289,49";"0,00"
"300";"1531F";"60900";"PRTR VORERA TORRE GIRONELLA PEDRERES";"0,00";"75.214,83";"75.214,83";"0,00"
"300";"15320";"61900";"PLA ASFALT";"350.000,00";"789.888,56";"1.139.888,56";"189.011,03"
"300";"16500";"60908";"PLA ENLLUMENAT";"210.000,00";"203.171,94";"413.171,94";"0,00"
"300";"16500";"62300";"REVISIÓ QUADRE ENLLUMENAT";"0,00";"13.901,06";"13.901,06";"5.870,44"
"300";"16500";"62903";"ENLLUMENAT URBÀ";"0,00";"1.100.000,00";"1.100.000,00";"0,00"
"300";"16500";"60907";"ENLLUMENAT SANTA CLARA";"0,00";"42.000,00";"42.000,00";"0,00"
"300";"16500";"62902";"MILLORA ENLLUMENAT ZONA DEVESA";"600.000,00";"20.000,00";"620.000,00";"0,00"
"300";"16500";"21001";"PLA ESTALVI I INSPECCIONS TÈCNIQUES";"10.000,00";"4.835,63";"14.835,63";"600,63"
"300";"16500";"21002";"INSPECCIONS NORMATIVES ENLLUMENAT";"10.000,00";"0,00";"10.000,00";"423,50"
"300";"16500";"22100";"SUBM. ENERGIA ELÈCTRICA ENLLUMENAT PÚBLIC";"1.397.507,74";"643,51";"1.398.151,25";"203.499,21"
"300";"16500";"60910";"ENLLUMENAT CANVI CLIMÀTIC";"700.000,00";"0,00";"700.000,00";"0,00"
"300";"17100";"60900";"IFS 2019- MARQUESINA ESTACIÓ";"0,00";"399.605,97";"399.605,97";"0,00"
"300";"17100";"60901";"PLA DEVESA";"0,00";"20.644,03";"20.644,03";"0,00"
"300";"23100";"62200";"MILLORES CENTRES SOCIALS I CENTRES OBERTS";"0,00";"35.000,00";"35.000,00";"0,00"
"300";"32300";"63200";"TANCAMENTS ESCOLES - DALMAU CARLES";"0,00";"35.000,00";"35.000,00";"0,00"
"300";"32300";"63202";"TANCAMENTS ESCOLES - TAIALÀ";"0,00";"30.000,00";"30.000,00";"0,00"
"300";"33300";"62200";"ACTUACIONS CENTRES CULTURALS";"0,00";"4.316,99";"4.316,99";"0,00"
"300";"33342";"62200";"MUSEU D'ART MODERN I CONTEMPORANI";"0,00";"271.364,09";"271.364,09";"2.881,30"
"300";"34200";"60999";"COBRIMENT PISTA URBANISME";"0,00";"1.052,03";"1.052,03";"0,00"
"300";"92000";"21200";"SERVEIS I MANTENIMENT EDIFICIS MUNICIPALS";"600.000,00";"93.819,72";"693.819,72";"70.525,89"
"300";"92021";"21000";"MANTENIMENT TV BARRI VELL";"5.500,00";"0,00";"5.500,00";"0,00"
"300";"92200";"61900";"CASA DIRECTOR PALAU";"0,00";"18.084,03";"18.084,03";"0,00"
"300";"92400";"62200";"MILLORES CENTRES CÍVICS";"0,00";"186.785,74";"186.785,74";"0,00"
"300";"92500";"62200";"CENTRE JOVE ESQUERRA TER";"0,00";"200.000,00";"200.000,00";"0,00"
"300";"92500";"62201";"ESTACIÓ JOVE";"215.000,00";"0,00";"215.000,00";"0,00"
"300";"93300";"62203";"IFS 2019- EDIFICI LA VOLTA SANT NARCÍS";"0,00";"709,34";"709,34";"0,00"
"300";"93300";"62204";"FASE O MODERN - ELECTRIFICACIÓ";"0,00";"320.000,00";"320.000,00";"146.076,21"
"300";"93300";"62500";"MOBILIARI MODERN";"0,00";"45.000,00";"45.000,00";"0,00"
"300";"93300";"62700";"EQUIPAMENT TÈCNIC 3A PLANTA";"0,00";"65.000,00";"65.000,00";"25.248,98"
"300";"93300";"60000";"EXPROPIACIONS";"0,00";"1.403,76";"1.403,76";"0,00"
