"Descripcio";"Nom_comercial";"Codi_carrer";"Nom_carrer";"Numero_inf";"Lletra_inf";"Accessori_inf";"Numero_sup";"Lletra_sup";" Accessori_sup";"Escala";"Pis";"Porta";"Id_edifici";"utm_x_etrs89";" utm_y_etrs89";"lon";"lat"
"fabricació d'aparells protesi dental";"";"0426";"Carrer del Nord";"17";"";"N";"";"";"N";"";"2";"2";"3836";"485281";"4648172";"2,82231273";"41,98541375"
"HABITATGE D'ÚS TURÍSTIC";"";"0426";"Carrer del Nord";"17";"";"N";"";"";"N";"";"2";"1";"3836";"485281";"4648172";"2,82231273";"41,98541375"
"CONSULTORI ODONTOLOGIC";"DENTAL GIRONA";"0426";"Carrer del Nord";"17";"";"N";"";"";"N";"";"1";"2";"3836";"485281";"4648172";"2,82231273";"41,98541375"
"HABITATGE D'ÚS TURÍSTIC";"";"0426";"Carrer del Nord";"16";"";"N";"";"";"N";"";"2";"";"3847";"485309";"4648158";"2,82265109";"41,98528818"
" ";"";"0426";"Carrer del Nord";"16";"";"N";"";"";"N";"";"1";"";"3847";"485309";"4648158";"2,82265109";"41,98528818"
"VENDA ARTS. PELL I SABATES";"MKS";"0426";"Carrer del Nord";"13";"";"N";"";"";"N";"";"BS";"2";"3820";"485294";"4648132";"2,82247066";"41,98505373"
"BOTIGA DE ROBA";"LOFT NORD";"0426";"Carrer del Nord";"13";"";"N";"";"";"N";"";"BS";"1";"3820";"485294";"4648132";"2,82247066";"41,98505373"
" ";"";"0426";"Carrer del Nord";"13";"";"N";"";"";"N";"";"1";"";"3820";"485294";"4648132";"2,82247066";"41,98505373"
"BAR-RESTAURANT (CAT. 2)";"CUIDA'T";"0426";"Carrer del Nord";"12";"";"N";"";"";"N";"";"BS";"";"3792";"485320";"4648139";"2,82278436";"41,98511726"
"COMERCIAL OPTICA";"   ";"0426";"Carrer del Nord";"11";"";"N";"";"";"N";"";"BS";"2";"3821";"485300";"4648121";"2,82254337";"41,98495477"
"BOTIGA DE ROBA";"DELICADA GRETA";"0426";"Carrer del Nord";"11";"";"N";"";"";"N";"";"BS";"1";"3821";"485300";"4648121";"2,82254337";"41,98495477"
"BOTIGA AMB DEGUSTACIÓ DE SUCS";"COSECHAS";"0426";"Carrer del Nord";"1";"";"N";"";"";"N";"";"BS";"1";"3804";"485317";"4648089";"2,82274939";"41,98466687"
"CENTRE DE FORMACIÓ OCUPACIONAL (OFICINES)";"CENTRE DE FORMACIÓ OCUPACIONAL -AASS";"0425";"Carrer del Noguer";"3";"";"N";"";"";"N";"";"BS";"";"634";"486957";"4646965";"2,84257204";"41,97457224"
"CENTRE DE FORMACIÓ OCUPACIONAL (AULA)";"CENTRE DE FORMACIÓ OCUPACIONAL - AA  S  S  ";"0425";"Carrer del Noguer";"1";"";"N";"";"";"N";"";"BS";"";"634";"486957";"4646965";"2,84257204";"41,97457224"
" ";"";"0424";"Carrer d'Alfred Nobel";"9";"";"N";"";"";"N";"";"BS";"";"7538";"483837";"4649283";"2,80485034";"41,99539181"
"SUPERMERCAT";"SPAR";"0424";"Carrer d'Alfred Nobel";"7";"";"N";"";"";"N";"";"";"";"7539";"483822";"4649296";"2,80466887";"41,99550859"
"ESCOLA D'IDIOMES";"IDIOMES TAIALÀ";"0424";"Carrer d'Alfred Nobel";"6";"";"N";"";"";"N";"";"BS";"";"7557";"483788";"4649255";"2,80425950";"41,99513862"
"BASAR";"";"0424";"Carrer d'Alfred Nobel";"3";"";"N";"";"";"N";"";"BS";"";"7546";"483777";"4649287";"2,80412580";"41,99542661"
"BOTIGA D'ALIMENTACIÓ";"ROBLES GOURMET XARCUTERIA";"0424";"Carrer d'Alfred Nobel";"2";"";"N";"";"";"N";"";"BS";"";"7555";"483770";"4649256";"2,80404214";"41,99514726"
"BOTIGA DE PRODUCTES D'ANIMALS AMB EXPOSICIÓ I VENDA";"CAN BITXUS";"0424";"Carrer d'Alfred Nobel";"14";"";"N";"";"";"N";"";"BS";"";"7561";"483835";"4649256";"2,80482694";"41,99514859"
"OFICINA BANCÀRIA";"";"0424";"Carrer d'Alfred Nobel";"1";"";"N";"";"";"N";"";"BS";"";"7546";"483777";"4649287";"2,80412580";"41,99542661"
"LLOGUERS LOCALS INDUSTRIALS I PISOS";"PARES SABRIA, C  B  ";"0424";"Carrer d'Alfred Nobel";"1";"";"N";"";"";"N";"";"1";"";"7546";"483777";"4649287";"2,80412580";"41,99542661"
"HABITATGE D'ÚS TURÍSTIC";"";"0423";"Carrer de la Neu";"1";"";"N";"";"";"N";"";"2";"2";"5743";"485489";"4648004";"2,82482783";"41,98390449"
"HABITATGE D'ÚS TURÍSTIC";"";"0423";"Carrer de la Neu";"1";"";"N";"";"";"N";"";"2";"1";"5743";"485489";"4648004";"2,82482783";"41,98390449"
"HABITATGE D'ÚS TURÍSTIC";"";"0423";"Carrer de la Neu";"1";"";"N";"";"";"N";"";"1";"2";"5743";"485489";"4648004";"2,82482783";"41,98390449"
"HABITATGE D'ÚS TURÍSTIC";"";"0423";"Carrer de la Neu";"1";"";"N";"";"";"N";"";"1";"1";"5743";"485489";"4648004";"2,82482783";"41,98390449"
" ";"SERVEI MUNICIPAL D'OCUPACIÓ";"0422";"Carrer de Narcís Xifra i Masmitjà";"43";"";"N";"";"";"N";"";"";"";"4510";"484219";"4646831";"2,80952836";"41,97331528"
" ";"";"0421";"Carrer de Narcís Monturiol";"7";"";"N";"";"";"N";"";"BS";"1";"5539";"484524";"4647476";"2,81319262";"41,97913062"
"clinica dental";"";"0421";"Carrer de Narcís Monturiol";"36";"";"N";"";"";"N";"";"1";"7";"5586";"484369";"4647424";"2,81132304";"41,97865921"
"SERVEIS FINANCERS I COMPTABLES";"ASSESSORIA GIRONA";"0421";"Carrer de Narcís Monturiol";"36";"";"N";"";"";"N";"";"1";"5";"5586";"484369";"4647424";"2,81132304";"41,97865921"
"VENDA I MAGATZEM MATERIAL AUDIOVISUAL";"";"0421";"Carrer de Narcís Monturiol";"33";"";"N";"";"";"N";"";"BS";"2";"5589";"484388";"4647402";"2,81155297";"41,97846144"
"BOTIGA P'ARTICLES PERFUMERIA I ESTÈTICA";"STAFF GRUP SL";"0421";"Carrer de Narcís Monturiol";"33";"";"N";"";"";"N";"";"BS";"1";"5589";"484388";"4647402";"2,81155297";"41,97846144"
"TALLER DE PRÒTESIS DENTALS";"TEETH AND TOOTH";"0421";"Carrer de Narcís Monturiol";"32";"";"N";"";"";"N";"";"BS";"";"11157";"484418";"4647449";"2,81191384";"41,97888535"
"VDA.MN.D'APARELLS ELECTRICS, INST.I REP.";"TECNOESTEREO";"0421";"Carrer de Narcís Monturiol";"31";"";"N";"";"";"N";"";"BS";"2";"5590";"484412";"4647408";"2,81184250";"41,97851596"
"MAGATZEM PRODUCTES DE MEGAFONIA";"";"0419";"Carrer de Narcís Blanch i Illa";"7";"";"N";"";"";"N";"";"";"";"8694";"484724";"4646528";"2,81563139";"41,97059621"
" ";"";"0419";"Carrer de Narcís Blanch i Illa";"41";"";"N";"";"";"N";"";"1";"ABC";"1671";"484947";"4646445";"2,81832492";"41,96985294"
" ";"";"0419";"Carrer de Narcís Blanch i Illa";"39";"";"N";"";"";"N";"";"BS";"";"1537";"484904";"4646462";"2,81780552";"41,97000523"
"BAR RESTAURANT (CAT. 2)";"SANT PAU";"0419";"Carrer de Narcís Blanch i Illa";"32";"C";"N";"";"";"N";"";"";"";"1666";"484929";"4646411";"2,81810855";"41,96954637"
"OFICINA D'ASSEGURANCES";"CORREDORS I ASSESSORS D'ASSEGURANCES";"0419";"Carrer de Narcís Blanch i Illa";"32";"B";"N";"";"";"N";"";"";"";"1667";"484935";"4646410";"2,81818099";"41,96953748"
"CARNISSERIA";"CARNISSERIA QUIM";"0419";"Carrer de Narcís Blanch i Illa";"30";"";"N";"";"";"N";"";"BS";"2";"1664";"484908";"4646420";"2,81785488";"41,96962703"
"CENTRE DE FISIOTERÀPIA";"AXIAL";"0419";"Carrer de Narcís Blanch i Illa";"30";"";"N";"";"";"N";"";"BS";"1";"1664";"484908";"4646420";"2,81785488";"41,96962703"
" ";"";"0419";"Carrer de Narcís Blanch i Illa";"26";"";"N";"";"";"N";"";"BS";"2";"1654";"484797";"4646464";"2,81651409";"41,97002119"
"LUDOTECA";"LA PAULECA";"0419";"Carrer de Narcís Blanch i Illa";"24";"";"N";"";"";"N";"";"BS";"";"1653";"484771";"4646477";"2,81619996";"41,97013778"
" ";"";"0419";"Carrer de Narcís Blanch i Illa";"14";"";"N";"";"";"N";"";"1";"2";"1650";"484727";"4646500";"2,81566832";"41,97034408"
"TALLER REPARACIÓ AUTOMÒBILS SENSE PINTURA";"AUTOTALLER MANEL";"0419";"Carrer de Narcís Blanch i Illa";"12";"";"N";"";"";"N";"";"BS";"";"1649";"484718";"4646501";"2,81555968";"41,97035291"
"HABITATGE D'ÚS TURÍSTIC";"";"0418";"Carrer de la Muralla";"3";"";"N";"";"";"N";"";"1";"";"10154";"485883";"4648260";"2,82957791";"41,98621736"
" ";"";"0418";"Carrer de la Muralla";"2";"";"N";"";"";"N";"";"";"";"8550";"485869";"4648274";"2,82940856";"41,98634320"
" ";"";"0417";"Carrer de la Muntanya";"14";"";"N";"";"";"N";"";"";"";"393";"485577";"4647530";"2,82590177";"41,97963696"
"SERVEI DE MANTENIMENT DE MÀQUINES EXPENEDORES DE BEGUDES";"cobega";"0416";"Carrer del Riu Muga";"5";"";"N";"7";"";"N";"";"BS";"";"10822";"484510";"4645923";"2,81306453";"41,96514299"
"CELLER I VENDA DE VINS I CAVES";"WINE PALACE";"0416";"Carrer del Riu Muga";"1";"";"N";"3";"";"N";"";"BS";"";"10822";"484510";"4645923";"2,81306453";"41,96514299"
"OFICINA IMMOBILIÀRIA";"DUPLEX GIRONA IMMOBLES SL";"0414";"Carrer de Mossèn Baldiri Reixac";"8";"";"S";"";"";"N";"";"BS";"1";"1697";"485350";"4646877";"2,82317796";"41,97375142"
"CENTRE D'ESTUDIS SUPERIORS";"AULA UNIVERSITÀRIA";"0414";"Carrer de Mossèn Baldiri Reixac";"58";"";"S";"";"";"N";"";"BS";"1";"2142";"485301";"4646498";"2,82259602";"41,97033698"
" ";"";"0414";"Carrer de Mossèn Baldiri Reixac";"54";"";"N";"";"";"N";"";"BS";"";"2141";"485311";"4646535";"2,82271578";"41,97067041"
" ";"";"0414";"Carrer de Mossèn Baldiri Reixac";"52";"";"N";"";"";"N";"";"BS";"";"1897";"485322";"4646589";"2,82284719";"41,97115698"
"CENTRE D'ATENCIÓ I SEGUIMENT DE DROGODEPENDÈNCIES";"CAS GIRONA";"0414";"Carrer de Mossèn Baldiri Reixac";"50";"";"N";"";"";"N";"";"BS";"";"1897";"485322";"4646589";"2,82284719";"41,97115698"
"OFICINES, ARXIU I SALA DE REUNIONS";"CAS GIRONA TERESA FERRER";"0414";"Carrer de Mossèn Baldiri Reixac";"50";"";"N";"";"";"N";"";"1";"P";"1897";"485322";"4646589";"2,82284719";"41,97115698"
"MERCERIA";"L'AGULLA";"0414";"Carrer de Mossèn Baldiri Reixac";"30";"";"N";"";"";"N";"";"BS";"2";"1853";"485321";"4646682";"2,82283280";"41,97199458"
"FLECA AMB DEGUSTACIÓ";"LA MOLA";"0414";"Carrer de Mossèn Baldiri Reixac";"30";"";"N";"";"";"N";"";"BS";"1";"1853";"485321";"4646682";"2,82283280";"41,97199458"
"REPARACIÓ D'ELECTRODOMÈSTICS";"SAT NORD FIGUERES GIRONA, SL";"0414";"Carrer de Mossèn Baldiri Reixac";"28";"";"N";"";"";"N";"";"BS";"1";"1852";"485323";"4646708";"2,82285629";"41,97222879"
"PAPERERIA LLIBRERIA";"ALFIL";"0414";"Carrer de Mossèn Baldiri Reixac";"26";"";"N";"";"";"N";"";"BS";"2";"1852";"485323";"4646708";"2,82285629";"41,97222879"
"PERRUQUERIA I ESTÈTICA";"9 LOOK";"0414";"Carrer de Mossèn Baldiri Reixac";"26";"";"N";"";"";"N";"";"BS";"1";"1852";"485323";"4646708";"2,82285629";"41,97222879"
"OFICINA";"ALVESTIL GIRONA";"0414";"Carrer de Mossèn Baldiri Reixac";"22";"";"N";"24";"";"N";"";"BS";"1";"1804";"485329";"4646745";"2,82292779";"41,97256215"
"ACADÈMIA - CENTRE DOCENT";"ACADÈMIA JOSEP MARIA FABRELLAS";"0414";"Carrer de Mossèn Baldiri Reixac";"20";"";"N";"";"";"N";"";"BS";"1";"1827";"485333";"4646767";"2,82297552";"41,97276037"
"ESCOLA DE DANSA";"CONT CLASSA DANSA";"0414";"Carrer de Mossèn Baldiri Reixac";"12";"";"N";"14";"";"N";"";"BS";"1";"1748";"485330";"4646827";"2,82293781";"41,97330071"
"CONSULTORI DENTAL";"JOSEP CABRATOSA";"0414";"Carrer de Mossèn Baldiri Reixac";"10";"";"N";"";"";"N";"";"BS";"2";"1746";"485340";"4646843";"2,82305811";"41,97344501"
" ";"";"0414";"Carrer de Mossèn Baldiri Reixac";"1";"";"N";"";"";"N";"";"";"";"1714";"485389";"4646887";"2,82364843";"41,97384221"
"HABITATGE D'ÚS TURÍSTIC";"";"0412";"Carrer d'en Mora";"6";"";"N";"";"";"N";"";"2";"";"11312";"485571";"4647870";"2,82582099";"41,98269911"
"HABITATGE D'ÚS TURÍSTIC";"";"0412";"Carrer d'en Mora";"4";"";"N";"";"";"N";"";"2";"";"41";"485575";"4647861";"2,82586950";"41,98261812"
"HABITATGE D'ÚS TURÍSTIC";"";"0412";"Carrer d'en Mora";"4";"";"N";"";"";"N";"";"1";"";"41";"485575";"4647861";"2,82586950";"41,98261812"
"TALLER D'ART";"AMAH TALLER D'ART";"0412";"Carrer d'en Mora";"2";"";"N";"";"";"N";"";"BS";"";"42";"485573";"4647858";"2,82584543";"41,98259107"
"HABITATGE D'ÚS TURÍSTIC";"";"0412";"Carrer d'en Mora";"12";"";"N";"";"";"N";"";"BS";"";"52";"485594";"4647891";"2,82609812";"41,98288867"
"SERVEI DE PERRUQUERIA";"PERRUQUERIA MANOLI";"0411";"Carrer del Montseny";"87";"";"N";"";"";"N";"";"1";"2";"5445";"483579";"4646979";"2,80179968";"41,97463518"
"LOCUTORI TELEFÒNIC";"LOCUTORIO BENCOUNDA";"0411";"Carrer del Montseny";"80";"";"N";"";"";"N";"";"BS";"2";"5427";"483621";"4647068";"2,80230413";"41,97543765"
"MAGATZEM";"COMERCIAL ROS";"0411";"Carrer del Montseny";"8";"";"N";"";"";"N";"";"BS";"1";"4819";"484045";"4647201";"2,80741821";"41,97664423"
"GIMNAS";"GIMNAS NOU MODEL";"0411";"Carrer del Montseny";"77";"";"N";"";"";"N";"";"BS";"";"5442";"483636";"4647014";"2,80248668";"41,97495160"
"COMERÇ AL DETALL D'ARTICLES USATS";"";"0411";"Carrer del Montseny";"75";"";"N";"";"";"N";"";"BS";"1";"5443";"483647";"4647019";"2,80261931";"41,97499686"
" ";"";"0411";"Carrer del Montseny";"74";"";"N";"";"";"N";"";"";"";"5430";"483627";"4647041";"2,80237730";"41,97519460"
"AUTOESCOLA";"AUTOESCOLA CATALUNYA";"0411";"Carrer del Montseny";"72";"";"N";"";"";"N";"";"BS";"4";"5426";"483652";"4647061";"2,80267850";"41,97537525"
"INSTAL.LACIO I REPARACIO D`ANTENES";"ELECTRODOMÈSTICS CASELLAS";"0411";"Carrer del Montseny";"68";"";"N";"";"";"N";"";"BS";"2";"5244";"483695";"4647063";"2,80319745";"41,97539415"
"INSTAL·LACIONS FONTANERIA I ELÈCTRIQUES";"INSTAL·LACIONS JORDI ANGELATS";"0411";"Carrer del Montseny";"66";"";"N";"";"";"N";"";"BS";"1";"5243";"483712";"4647067";"2,80340253";"41,97543053"
"BASAR I VENDA D'ALIMENTACIÓ ENVASADA";"BAZAR FES";"0411";"Carrer del Montseny";"62";"";"N";"";"";"N";"";"BS";"2";"5241";"483733";"4647072";"2,80365586";"41,97547600"
"BAR SENSE ELEMENTS DE COCCIÓ";"ALCALÁ";"0411";"Carrer del Montseny";"6";"";"N";"";"";"N";"";"BS";"1";"4818";"484077";"4647204";"2,80780437";"41,97667190"
"INSTAL·LACIONS AIGUA GAS I ELECTRICITAT (OFICINA I MAGATZEM)";"M  I  R  G  I  ";"0411";"Carrer del Montseny";"52";"";"N";"";"";"N";"";"BS";"";"5197";"483798";"4647090";"2,80443992";"41,97563946"
"LLAR D'INFANTS";"INFANTS 2";"0411";"Carrer del Montseny";"51";"";"N";"";"";"N";"";"";"";"5184";"483811";"4647061";"2,80459763";"41,97537853"
"PERRUQUERIA";"PERRUQUERIA D'HOMES RICARD";"0411";"Carrer del Montseny";"42";"";"N";"";"";"N";"";"BS";"6";"5159";"483863";"4647093";"2,80522439";"41,97566781"
"ELABORACIÓ I VENDA DE PA AMB DEGUSTACIÓ";"FLECA CROISSENTERIA FORN EMPÚRIES";"0411";"Carrer del Montseny";"38";"";"N";"";"";"N";"";"BS";"2";"5158";"483892";"4647099";"2,80557426";"41,97572244"
"SECRETARIA I AULA ESCOLA D'EDUCADORS";"A  R  E  C   ESCOLA D'EDUCADORS";"0411";"Carrer del Montseny";"35";"";"N";"";"";"N";"";"EN";"C";"5148";"483929";"4647090";"2,80602109";"41,97564214"
"CENTRE DE FISIOTERÀPIA";"";"0411";"Carrer del Montseny";"34";"";"N";"";"";"N";"";"BS";"";"5120";"483923";"4647115";"2,80594799";"41,97586718"
"TALLER REPARACIÓ AUTOMÒBILS  I PNEUMÀTICS SENSE PINTURA";"TALLER TORRENT";"0411";"Carrer del Montseny";"33";"";"N";"";"";"N";"";"BS";"";"5133";"483949";"4647093";"2,80626241";"41,97566957"
"ESTUDI DE DANSA";"";"0411";"Carrer del Montseny";"24";"";"N";"";"";"N";"";"BS";"";"5122";"483976";"4647147";"2,80658683";"41,97615648"
"LOCUTORI TELEFÒNIC I D'INTERNET";"LOCUTORI RABIE";"0411";"Carrer del Montseny";"2";"";"N";"";"";"N";"";"BS";"1";"4817";"484092";"4647211";"2,80798524";"41,97673525"
"CENTRE DE CULTE RELIGIÓS";"";"0411";"Carrer del Montseny";"14";"";"N";"";"";"N";"";"BS";"2";"4819";"484045";"4647201";"2,80741821";"41,97664423"
"BAR";"TRASGOS";"0411";"Carrer del Montseny";"12";"";"N";"";"";"N";"";"BS";"2";"4819";"484045";"4647201";"2,80741821";"41,97664423"
"APARCAMENT PRIVAT DE VEHICLES";"";"0408";"Carrer del Montnegre";"8";"";"N";"";"";"N";"";"BS";"";"5170";"483886";"4647140";"2,80550071";"41,97609159"
"TALLER DE FABRICACIÓ D'APARELLS MAGNÈTICS";"SELTER";"0408";"Carrer del Montnegre";"52";"";"N";"54";"";"N";"";"";"";"8435";"483797";"4646841";"2,80443471";"41,97339678"
"BAR RESTAURANT";"EL POU";"0408";"Carrer del Montnegre";"51";"";"N";"";"";"N";"";"";"";"11214";"483650";"4646498";"2,80267001";"41,97030446"
"AMPLIACIO RESTAURANT";"CAN RIBOT";"0408";"Carrer del Montnegre";"49";"";"N";"";"";"N";"";"BS";"";"10080";"483671";"4646515";"2,80292299";"41,97045801"
"CENTRE D'ESTÈTICA AMB SERVEIS PARASANITARIS";"""KEISHA"" Centre d'estètica i terapies naturals";"0408";"Carrer del Montnegre";"48";"";"N";"50";"";"N";"";"BS";"2";"8436";"483829";"4646864";"2,80482030";"41,97360459"
"OFICINES ADMINISTRATIVES I CENTRE DE FORMACIÓ";"FHCG";"0408";"Carrer del Montnegre";"48";"";"N";"50";"";"N";"";"BS";"1,1";"8436";"483829";"4646864";"2,80482030";"41,97360459"
" ";"";"0408";"Carrer del Montnegre";"45";"";"N";"";"";"N";"";"";"";"5651";"483765";"4646627";"2,80405439";"41,97146869"
"LLAR-RESIDÈNCIA PER A DISCAPACITATS";"";"0408";"Carrer del Montnegre";"41";"";"N";"";"";"N";"";"BS";"2";"11821";"483806";"4646733";"2,80454631";"41,97242424"
"PERRUQUERIA";"";"0408";"Carrer del Montnegre";"4";"";"N";"";"";"N";"";"BS";"2";"5168";"483887";"4647160";"2,80551223";"41,97627175"
"BOTIGA I REPARACIÓ DE BICICLETES";"BARTRI BIKE";"0408";"Carrer del Montnegre";"39";"";"N";"";"";"N";"";"BS";"";"10321";"483838";"4646775";"2,80493138";"41,97280318"
"OFICINA I MAGATZEM DE FUSTERIA, SERRALLERIA I ACABAMENTS";"PERALTA";"0408";"Carrer del Montnegre";"33";"";"N";"";"";"N";"";"BS";"1";"5648";"483881";"4646879";"2,80544751";"41,97374075"
"COMPRA VENDA DE PRODUCTES DE SEGONA MÀ";"SEGONA MÀ";"0408";"Carrer del Montnegre";"31";"";"N";"";"";"N";"";"BS";"1";"10180";"483900";"4646913";"2,80567591";"41,97404737"
"SERVEI DE PREVENCIÓ DE RISCOS LABORALS";"SP ACTIVA";"0408";"Carrer del Montnegre";"29";"";"N";"";"";"N";"";"BS";"3";"9465";"483914";"4646947";"2,80584395";"41,97435388"
"PERRUQUERIA";"OLD SCHOOL PERRUQUERS";"0408";"Carrer del Montnegre";"29";"";"N";"";"";"N";"";"BS";"2";"9465";"483914";"4646947";"2,80584395";"41,97435388"
"ENGINYERIA";"APLITER TECH PARTNERS";"0408";"Carrer del Montnegre";"29";"";"N";"";"";"N";"";"BS";"1";"9465";"483914";"4646947";"2,80584395";"41,97435388"
"BAR-RESTAURANT (CAT. 1)";"DOUBLE STAR";"0408";"Carrer del Montnegre";"27";"";"S";"";"";"N";"";"BS";"";"5644";"483934";"4646961";"2,80608497";"41,97448038"
"BAR";"MONTNEGRE";"0408";"Carrer del Montnegre";"25";"";"N";"";"";"N";"";"BS";"2";"5146";"483936";"4647057";"2,80610649";"41,97534506"
"PERRUQUERIA I CENTRE D'ESTÈTICA";"PERRUQUERIA JIAMEI";"0408";"Carrer del Montnegre";"22";"";"N";"24";"";"N";"";"BS";"";"10995";"483896";"4647046";"2,80562399";"41,97524517"
"GIMNÀS I ESCOLA DE BALL";"ASSOCIACIÓ CULTURAL CUBANA DE GIRONA";"0408";"Carrer del Montnegre";"18";"";"N";"";"";"N";"";"BS";"1";"5155";"483900";"4647077";"2,80567142";"41,97552446"
"BAR";"EL PEDREGUET";"0408";"Carrer del Montnegre";"13";"";"N";"15";"";"N";"";"BS";"1";"5120";"483923";"4647115";"2,80594799";"41,97586718"
"OFICINES I MAGATZEM DE SERVEIS D'INSTAL·LACIONS ELÈCTRIQUES, AIGUA I GAS";"";"0408";"Carrer del Montnegre";"12";"";"N";"";"";"N";"";"BS";"";"5172";"483893";"4647120";"2,80558575";"41,97591160"
"TALLER DE REPARACIÓ DE VEHICLES";"GIROMECANIC";"0408";"Carrer del Montnegre";"1";"";"N";"";"";"N";"";"BS";"";"5129";"483916";"4647180";"2,80586172";"41,97645247"
" ";"";"0406";"Carrer de Montjuïc";"1";"B";"N";"";"";"N";"";"";"";"6640";"485707";"4648695";"2,82744264";"41,99013207"
" ";"ESCOLA MONTJUIC";"0406";"Carrer de Montjuïc";"1";"";"N";"";"";"N";"";"";"";"6641";"485675";"4648789";"2,82705402";"41,99097812"
"LOCAL SOCIAL";"CENTRE CULTURAL EBRAIN";"0404";"Grup La Creueta";"1";"";"N";"";"";"N";"";"";"21";"10491";"486618";"4646069";"2,83850074";"41,96649657"
"NETEJA DE VEHICLES A MÀ I NETEJA EN GENERAL";"SERLOGISTICA";"0402";"Avinguda de Montilivi";"9";"";"N";"";"";"N";"";"BS";"3";"1976";"485516";"4646635";"2,82518749";"41,97157487"
"OFICINA D'ALTRES ACTIVITATS ANNEXES AL TRANSPORT";"ADER TAXI COMERCIAL";"0402";"Avinguda de Montilivi";"9";"";"N";"";"";"N";"";"BS";"2";"1976";"485516";"4646635";"2,82518749";"41,97157487"
"GIMNAS";"SPORT-STUDIO";"0402";"Avinguda de Montilivi";"9";"";"N";"";"";"N";"";"BS";"1";"1976";"485516";"4646635";"2,82518749";"41,97157487"
"CENTRE DENTAL";"CLINICA DENTAL ROURA BRAU";"0402";"Avinguda de Montilivi";"5";"";"N";"";"";"N";"";"BS";"2";"1978";"485509";"4646669";"2,82510217";"41,97188097"
"BAR-RESTAURANT (CAT. 3)";"SUCA MULLA";"0402";"Avinguda de Montilivi";"5";"";"N";"";"";"N";"";"BS";"1";"1978";"485509";"4646669";"2,82510217";"41,97188097"
"BAR SENSE ELEMENTS DE COCCIÓ AMB TERRASSA PRIVADA";"A MIG CAMÍ";"0402";"Avinguda de Montilivi";"35";"";"N";"";"";"N";"";"BS";"3";"10983";"485593";"4646371";"2,82612329";"41,96919852"
"OFICINES D'ELABORACIÓ DE SOFTWARE -INFORMÀTICA-";"STEEMA SOFTWARE SL";"0402";"Avinguda de Montilivi";"33";"";"N";"";"";"N";"";"BS";"2";"10983";"485593";"4646371";"2,82612329";"41,96919852"
"SALA POLIVALENT (PRESENTACIONS, EXPOSICIONS, CONFERÈNCIES...)";"MONTISPAI";"0402";"Avinguda de Montilivi";"33";"";"N";"";"";"N";"";"BS";"2";"10983";"485593";"4646371";"2,82612329";"41,96919852"
"CENTRE DE TERÀPIES ALTERNATIVES I VENDA DE PRODUCTES RELACIONATS";"CENTRE VITAL";"0402";"Avinguda de Montilivi";"33";"";"N";"";"";"N";"";"BS";"1";"10983";"485593";"4646371";"2,82612329";"41,96919852"
" ";"";"0402";"Avinguda de Montilivi";"27";"";"N";"";"";"N";"";"";"";"2074";"485571";"4646447";"2,82585591";"41,96988263"
"CENTRE ESPORTIU";"SERVEI D'ESPORTS UDG";"0402";"Avinguda de Montilivi";"143";"";"N";"";"";"N";"";"";"";"12916";"485806";"4645293";"2,82871996";"41,95949318"
"ESTADI MUNICIPAL";"ESTADI MUNICIPAL DE MONTILIVI";"0402";"Avinguda de Montilivi";"141";"";"N";"";"";"N";"";"";"";"3357";"485728";"4645468";"2,82777449";"41,96106794"
"ESTACIÓ BASE DE TELEFONIA MÒBIL";"";"0402";"Avinguda de Montilivi";"141";"";"N";"";"";"N";"";"";"";"3357";"485728";"4645468";"2,82777449";"41,96106794"
"LUDOTECA";"EL RACÓ MÀGIC";"0402";"Avinguda de Montilivi";"14";"";"N";"";"";"N";"";"BS";"1";"1994";"485478";"4646618";"2,82472928";"41,97142106"
" ";"";"0402";"Avinguda de Montilivi";"125";"";"N";"";"";"N";"";"";"";"3386";"485735";"4645825";"2,82785031";"41,96428346"
"CENTRE OCUPACIONAL I SERVEI DE LLEURE PER A PERSONES AMB DISCAPACITAT";"TALLER MONTILIVI ANGELUS";"0402";"Avinguda de Montilivi";"123";"";"N";"";"";"N";"";"";"";"3387";"485708";"4645917";"2,82752224";"41,96511158"
"TALLER DE REPARACIÓ D'AUTOMÒBILS, MECÀNICA GENERAL I CANVI DE PNEUMÀTICS";"EUROMASTER PNEUMÀTICS GIRONA";"0402";"Avinguda de Montilivi";"11";"";"N";"";"";"N";"";"BS";"1";"1975";"485520";"4646619";"2,82523616";"41,97143084"
" ";"";"0402";"Avinguda de Montilivi";"100";"";"N";"";"";"N";"";"";"";"2902";"485598";"4645813";"2,82619730";"41,96417289"
"BAR-RESTAURANT (CAT. 1)";"XM";"0401";"Carrer del Montfalgars";"9";"";"N";"";"";"N";"";"BS";"2";"5693";"483654";"4646834";"2,80270895";"41,97333078"
" ";"";"0401";"Carrer del Montfalgars";"4";"";"N";"";"";"N";"";"";"";"11459";"483555";"4646836";"2,80151400";"41,97334673"
"BOTIGA DE MATERIAL INFORMÀTICA";"PCMAKER INFORMATICA SL";"0401";"Carrer del Montfalgars";"11";"";"N";"";"";"N";"";"BS";"";"5692";"483668";"4646829";"2,80287806";"41,97328604"
"VENDA I REPARACIÓ D'ORDINADORS";"";"0401";"Carrer del Montfalgars";"11";"";"N";"";"";"N";"";"BS";"";"5692";"483668";"4646829";"2,80287806";"41,97328604"
